,datetime,Daily Precipitation (in),Daily Snow Depth (in),Daily Average Temperature (F),Daily Maximum Temperature (F),Daily Minimum Temperature (F),Daily Water Equivalent (in),station,Year,Month,Density (%),Density (kg/m3),Daily Precipitation (cm),Daily Snow Depth (cm),Daily Water Equivalent (cm),Daily Average Temp (C)
9865,2021-10-02,0.0,,51.08,60.98,40.1,,Brackett,2021,10,,,0.0,,,10.6
8038,2021-10-02,0.0,,49.46,62.42,35.78,,Sacajawea,2021,10,,,0.0,,,9.700000000000001
8039,2021-10-03,0.0,,55.76,66.2,44.06,,Sacajawea,2021,10,,,0.0,,,13.199999999999998
9866,2021-10-03,0.0,,55.58,64.4,47.66,,Brackett,2021,10,,,0.0,,,13.1
8040,2021-10-04,0.0,,56.66,71.6,41.36,,Sacajawea,2021,10,,,0.0,,,13.699999999999998
9867,2021-10-04,0.0,,57.92,71.78,49.64,,Brackett,2021,10,,,0.0,,,14.400000000000002
9868,2021-10-05,0.0,,58.46,70.88,49.64,,Brackett,2021,10,,,0.0,,,14.700000000000001
8041,2021-10-05,0.0,,58.64,71.96,48.56,,Sacajawea,2021,10,,,0.0,,,14.799999999999999
9869,2021-10-06,0.0,,52.16,62.24,43.34,,Brackett,2021,10,,,0.0,,,11.199999999999998
8042,2021-10-06,0.1,,54.14,63.5,42.26,,Sacajawea,2021,10,,,0.254,,,12.3
9870,2021-10-07,0.6,,41.54,46.22,37.76,,Brackett,2021,10,,,1.524,,,5.3
8043,2021-10-07,0.4,,41.54,47.48,36.32,,Sacajawea,2021,10,,,1.016,,,5.3
9871,2021-10-08,0.2,,40.82,46.22,37.4,,Brackett,2021,10,,,0.508,,,4.9
8044,2021-10-08,0.3,,41.72,48.38,36.86,,Sacajawea,2021,10,,,0.762,,,5.3999999999999995
9872,2021-10-09,0.1,,39.02,44.78,35.24,,Brackett,2021,10,,,0.254,,,3.9000000000000017
8045,2021-10-09,0.0,,41.72,46.4,39.38,,Sacajawea,2021,10,,,0.0,,,5.3999999999999995
9873,2021-10-10,0.4,,39.56,50.36,30.02,,Brackett,2021,10,,,1.016,,,4.200000000000001
8046,2021-10-10,0.4,,42.8,52.34,32.36,,Sacajawea,2021,10,,,1.016,,,5.999999999999998
9874,2021-10-11,1.7,3.0,24.26,30.02,20.84,0.4,Brackett,2021,10,13.333333333333334,133.33333333333334,4.318,7.62,1.016,-4.299999999999999
8047,2021-10-11,1.4,1.0,26.96,32.36,23.72,0.2,Sacajawea,2021,10,20.0,200.0,3.5559999999999996,2.54,0.508,-2.7999999999999994
9875,2021-10-12,0.2,16.0,22.46,25.88,20.84,2.0,Brackett,2021,10,12.5,125.0,0.508,40.64,5.08,-5.3
8048,2021-10-12,0.2,10.0,25.16,29.12,23.72,1.4,Sacajawea,2021,10,13.999999999999998,139.99999999999997,0.508,25.4,3.5559999999999996,-3.8000000000000003
8049,2021-10-13,0.2,9.0,28.22,35.06,24.26,1.4,Sacajawea,2021,10,15.555555555555555,155.55555555555554,0.508,22.86,3.5559999999999996,-2.1000000000000005
9876,2021-10-13,0.2,12.0,25.16,32.36,21.56,2.1,Brackett,2021,10,17.5,175.0,0.508,30.48,5.3340000000000005,-3.8000000000000003
8050,2021-10-14,0.3,8.0,28.76,30.2,27.32,1.6,Sacajawea,2021,10,20.0,200.0,0.762,20.32,4.064,-1.7999999999999992
9877,2021-10-14,0.3,15.0,25.52,26.78,24.26,2.3,Brackett,2021,10,15.333333333333332,153.33333333333331,0.762,38.1,5.842,-3.6000000000000005
9878,2021-10-15,0.1,16.0,33.26,39.74,25.34,2.5,Brackett,2021,10,15.625,156.25,0.254,40.64,6.35,0.6999999999999988
8051,2021-10-15,0.1,10.0,36.86,42.26,28.94,1.8,Sacajawea,2021,10,18.0,180.0,0.254,25.4,4.572,2.6999999999999997
9879,2021-10-16,0.0,13.0,44.24,51.98,37.76,2.4,Brackett,2021,10,18.46153846153846,184.61538461538458,0.0,33.02,6.096,6.800000000000001
8052,2021-10-16,0.0,8.0,45.86,55.58,35.78,1.7,Sacajawea,2021,10,21.25,212.5,0.0,20.32,4.318,7.699999999999999
9880,2021-10-17,0.0,12.0,48.56,61.16,41.9,2.4,Brackett,2021,10,20.0,200.0,0.0,30.48,6.096,9.200000000000001
8053,2021-10-17,0.0,7.0,46.04,61.52,32.36,1.6,Sacajawea,2021,10,22.857142857142858,228.57142857142858,0.0,17.78,4.064,7.799999999999999
9881,2021-10-18,0.0,10.0,44.78,55.76,35.24,2.3,Brackett,2021,10,23.0,230.0,0.0,25.4,5.842,7.1000000000000005
8054,2021-10-18,0.0,5.0,43.7,58.46,33.26,1.4,Sacajawea,2021,10,27.999999999999996,279.99999999999994,0.0,12.7,3.5559999999999996,6.500000000000002
8055,2021-10-19,0.0,4.0,35.24,44.96,29.3,1.2,Sacajawea,2021,10,30.0,300.0,0.0,10.16,3.048,1.8000000000000012
9882,2021-10-19,0.0,8.0,34.16,42.08,30.74,2.2,Brackett,2021,10,27.500000000000004,275.00000000000006,0.0,20.32,5.588000000000001,1.1999999999999982
9883,2021-10-20,0.0,8.0,40.1,50.72,29.66,2.0,Brackett,2021,10,25.0,250.0,0.0,20.32,5.08,4.500000000000001
8056,2021-10-20,0.0,3.0,40.82,52.16,27.32,1.0,Sacajawea,2021,10,33.33333333333333,333.33333333333326,0.0,7.62,2.54,4.9
8057,2021-10-21,0.0,2.0,47.48,53.6,40.1,1.0,Sacajawea,2021,10,50.0,500.0,0.0,5.08,2.54,8.599999999999998
9884,2021-10-21,0.0,8.0,44.96,52.16,39.02,2.0,Brackett,2021,10,25.0,250.0,0.0,20.32,5.08,7.200000000000001
8058,2021-10-22,0.0,1.0,50.18,64.04,37.04,0.5,Sacajawea,2021,10,50.0,500.0,0.0,2.54,1.27,10.100000000000001
9885,2021-10-22,0.0,7.0,50.9,61.16,44.24,1.9,Brackett,2021,10,27.142857142857142,271.42857142857144,0.0,17.78,4.826,10.5
9886,2021-10-23,0.0,5.0,37.04,44.78,32.54,1.8,Brackett,2021,10,36.0,360.0,0.0,12.7,4.572,2.7999999999999994
8059,2021-10-23,0.0,1.0,40.46,49.46,33.44,0.2,Sacajawea,2021,10,20.0,200.0,0.0,2.54,0.508,4.7
8060,2021-10-24,0.0,1.0,41.54,48.92,32.0,0.2,Sacajawea,2021,10,20.0,200.0,0.0,2.54,0.508,5.3
9887,2021-10-24,0.0,5.0,40.1,49.28,31.46,1.6,Brackett,2021,10,32.0,320.0,0.0,12.7,4.064,4.500000000000001
9888,2021-10-25,1.1,5.0,39.56,44.24,33.44,1.6,Brackett,2021,10,32.0,320.0,2.7940000000000005,12.7,4.064,4.200000000000001
8061,2021-10-25,0.9,1.0,42.26,49.46,34.88,0.1,Sacajawea,2021,10,10.0,100.0,2.286,2.54,0.254,5.699999999999999
8062,2021-10-26,0.0,,35.06,38.48,32.0,,Sacajawea,2021,10,,,0.0,,,1.7000000000000013
9889,2021-10-26,0.1,4.0,32.0,34.16,29.12,1.3,Brackett,2021,10,32.5,325.0,0.254,10.16,3.302,0.0
8063,2021-10-27,0.0,,37.22,41.36,34.88,,Sacajawea,2021,10,,,0.0,,,2.8999999999999995
9890,2021-10-27,0.0,4.0,33.08,35.96,31.1,1.2,Brackett,2021,10,30.0,300.0,0.0,10.16,3.048,0.5999999999999991
8064,2021-10-28,0.0,,44.06,49.46,34.7,,Sacajawea,2021,10,,,0.0,,,6.700000000000001
9891,2021-10-28,0.1,4.0,39.92,44.96,31.1,1.2,Brackett,2021,10,30.0,300.0,0.254,10.16,3.048,4.400000000000001
9892,2021-10-29,0.0,3.0,45.68,49.82,36.32,1.1,Brackett,2021,10,36.66666666666667,366.66666666666674,0.0,7.62,2.7940000000000005,7.6000000000000005
8065,2021-10-29,0.1,,49.28,53.6,38.3,,Sacajawea,2021,10,,,0.254,,,9.600000000000001
9893,2021-10-30,0.0,2.0,28.58,37.04,22.46,0.7,Brackett,2021,10,35.0,350.0,0.0,5.08,1.7779999999999998,-1.900000000000001
8066,2021-10-30,0.0,,31.1,38.48,24.8,,Sacajawea,2021,10,,,0.0,,,-0.4999999999999992
8067,2021-10-31,0.0,,23.72,25.16,22.28,,Sacajawea,2021,10,,,0.0,,,-4.6000000000000005
9894,2021-10-31,0.0,2.0,21.56,23.36,19.4,0.7,Brackett,2021,10,35.0,350.0,0.0,5.08,1.7779999999999998,-5.800000000000001
9895,2021-11-01,0.0,2.0,25.34,36.86,13.64,0.7,Brackett,2021,11,35.0,350.0,0.0,5.08,1.7779999999999998,-3.6999999999999997
8068,2021-11-01,0.1,,25.16,35.6,19.04,,Sacajawea,2021,11,,,0.254,,,-3.8000000000000003
8069,2021-11-02,0.1,,38.66,46.04,26.24,,Sacajawea,2021,11,,,0.254,,,3.699999999999998
9896,2021-11-02,0.0,2.0,37.76,44.42,33.26,0.7,Brackett,2021,11,35.0,350.0,0.0,5.08,1.7779999999999998,3.199999999999999
8070,2021-11-03,0.0,,44.78,50.72,39.2,,Sacajawea,2021,11,,,0.0,,,7.1000000000000005
9897,2021-11-03,0.0,2.0,42.08,50.18,35.42,0.7,Brackett,2021,11,35.0,350.0,0.0,5.08,1.7779999999999998,5.599999999999999
9898,2021-11-04,0.1,2.0,45.32,53.6,35.6,0.6,Brackett,2021,11,30.0,300.0,0.254,5.08,1.524,7.3999999999999995
8071,2021-11-04,0.1,,45.32,56.12,36.14,,Sacajawea,2021,11,,,0.254,,,7.3999999999999995
8072,2021-11-05,0.0,,44.24,48.2,39.02,,Sacajawea,2021,11,,,0.0,,,6.800000000000001
9899,2021-11-05,0.0,1.0,40.28,45.5,35.78,0.3,Brackett,2021,11,30.0,300.0,0.0,2.54,0.762,4.6000000000000005
8073,2021-11-06,0.6,,41.18,46.58,34.52,,Sacajawea,2021,11,,,1.524,,,5.1
9900,2021-11-06,1.0,1.0,37.94,41.9,32.18,0.3,Brackett,2021,11,30.0,300.0,2.54,2.54,0.762,3.299999999999999
9901,2021-11-07,0.1,6.0,26.96,32.72,21.02,1.3,Brackett,2021,11,21.666666666666668,216.66666666666669,0.254,15.24,3.302,-2.7999999999999994
8074,2021-11-07,0.0,1.0,28.04,35.42,19.04,0.6,Sacajawea,2021,11,,,0.0,2.54,1.524,-2.2000000000000006
9902,2021-11-08,0.1,8.0,26.42,33.44,21.38,1.4,Brackett,2021,11,17.5,175.0,0.254,20.32,3.5559999999999996,-3.099999999999999
8075,2021-11-08,0.0,1.0,26.06,35.42,16.88,0.5,Sacajawea,2021,11,50.0,500.0,0.0,2.54,1.27,-3.3000000000000007
8076,2021-11-09,0.9,1.0,32.54,42.44,16.52,0.5,Sacajawea,2021,11,50.0,500.0,2.286,2.54,1.27,0.29999999999999954
9903,2021-11-09,1.0,8.0,32.18,39.2,21.92,1.4,Brackett,2021,11,17.5,175.0,2.54,20.32,3.5559999999999996,0.09999999999999984
8077,2021-11-10,0.1,3.0,28.4,31.46,24.08,1.1,Sacajawea,2021,11,36.66666666666667,366.66666666666674,0.254,7.62,2.7940000000000005,-2.000000000000001
9904,2021-11-10,0.1,11.0,24.44,28.4,20.66,2.4,Brackett,2021,11,21.818181818181817,218.18181818181816,0.254,27.94,6.096,-4.199999999999999
9905,2021-11-11,0.2,12.0,27.68,33.62,20.84,2.4,Brackett,2021,11,20.0,200.0,0.508,30.48,6.096,-2.4000000000000004
8078,2021-11-11,0.0,3.0,30.02,36.68,24.98,1.2,Sacajawea,2021,11,40.0,400.0,0.0,7.62,3.048,-1.1000000000000003
9906,2021-11-12,0.1,12.0,39.02,43.88,32.72,2.6,Brackett,2021,11,21.666666666666668,216.66666666666669,0.254,30.48,6.604,3.9000000000000017
8079,2021-11-12,0.1,3.0,42.8,48.2,35.42,1.2,Sacajawea,2021,11,40.0,400.0,0.254,7.62,3.048,5.999999999999998
8080,2021-11-13,0.0,3.0,41.0,46.76,37.04,1.1,Sacajawea,2021,11,36.66666666666667,366.66666666666674,0.0,7.62,2.7940000000000005,5.0
9907,2021-11-13,0.0,11.0,37.58,42.62,32.72,2.6,Brackett,2021,11,23.636363636363637,236.36363636363637,0.0,27.94,6.604,3.099999999999999
9908,2021-11-14,0.0,8.0,44.24,48.38,34.88,2.6,Brackett,2021,11,32.5,325.0,0.0,20.32,6.604,6.800000000000001
8081,2021-11-14,0.0,2.0,48.92,52.7,40.46,0.8,Sacajawea,2021,11,40.0,400.0,0.0,5.08,2.032,9.4
8082,2021-11-15,0.0,1.0,51.26,55.04,46.76,0.2,Sacajawea,2021,11,20.0,200.0,0.0,2.54,0.508,10.699999999999998
9909,2021-11-15,0.0,8.0,46.22,49.82,42.26,2.4,Brackett,2021,11,30.0,300.0,0.0,20.32,6.096,7.8999999999999995
9910,2021-11-16,0.0,8.0,24.26,42.62,16.34,2.3,Brackett,2021,11,28.749999999999996,287.49999999999994,0.0,20.32,5.842,-4.299999999999999
8083,2021-11-16,0.0,1.0,28.22,46.76,20.3,0.2,Sacajawea,2021,11,20.0,200.0,0.0,2.54,0.508,-2.1000000000000005
8084,2021-11-17,0.0,1.0,20.48,25.52,14.36,0.1,Sacajawea,2021,11,10.0,100.0,0.0,2.54,0.254,-6.3999999999999995
9911,2021-11-17,0.1,5.0,17.96,22.64,13.64,2.1,Brackett,2021,11,42.00000000000001,420.00000000000006,0.254,12.7,5.3340000000000005,-7.799999999999999
8085,2021-11-18,0.2,1.0,31.64,40.1,15.08,0.1,Sacajawea,2021,11,10.0,100.0,0.508,2.54,0.254,-0.19999999999999968
9912,2021-11-18,0.2,7.0,32.72,41.72,20.3,2.0,Brackett,2021,11,28.57142857142857,285.71428571428567,0.508,17.78,5.08,0.39999999999999936
8086,2021-11-19,0.4,2.0,37.58,41.18,32.9,0.3,Sacajawea,2021,11,15.0,150.0,1.016,5.08,0.762,3.099999999999999
9913,2021-11-19,0.7,8.0,34.16,38.66,30.38,2.2,Brackett,2021,11,27.500000000000004,275.00000000000006,1.7779999999999998,20.32,5.588000000000001,1.1999999999999982
9914,2021-11-20,0.1,12.0,27.68,31.64,25.52,2.9,Brackett,2021,11,24.166666666666668,241.66666666666669,0.254,30.48,7.366,-2.4000000000000004
8087,2021-11-20,0.0,1.0,30.74,33.8,28.58,0.7,Sacajawea,2021,11,,,0.0,2.54,1.7779999999999998,-0.7000000000000008
9915,2021-11-21,0.0,11.0,32.18,38.3,25.16,2.8,Brackett,2021,11,25.454545454545453,254.54545454545453,0.0,27.94,7.111999999999999,0.09999999999999984
8088,2021-11-21,0.1,1.0,35.78,41.36,28.76,0.7,Sacajawea,2021,11,,,0.254,2.54,1.7779999999999998,2.1000000000000005
9916,2021-11-22,0.0,10.0,42.98,50.72,37.76,2.8,Brackett,2021,11,27.999999999999996,279.99999999999994,0.0,25.4,7.111999999999999,6.099999999999998
8089,2021-11-22,0.0,1.0,45.5,53.06,33.08,0.7,Sacajawea,2021,11,,,0.0,2.54,1.7779999999999998,7.5
9917,2021-11-23,0.2,10.0,31.82,42.98,24.08,2.8,Brackett,2021,11,27.999999999999996,279.99999999999994,0.508,25.4,7.111999999999999,-0.09999999999999984
8090,2021-11-23,0.1,1.0,32.9,42.98,26.96,0.7,Sacajawea,2021,11,,,0.254,2.54,1.7779999999999998,0.4999999999999992
9918,2021-11-24,0.1,12.0,24.08,28.58,21.74,3.0,Brackett,2021,11,25.0,250.0,0.254,30.48,7.62,-4.400000000000001
8091,2021-11-24,0.1,2.0,27.86,31.1,25.34,0.8,Sacajawea,2021,11,40.0,400.0,0.254,5.08,2.032,-2.3000000000000003
9919,2021-11-25,0.1,12.0,36.5,40.82,27.5,3.0,Brackett,2021,11,25.0,250.0,0.254,30.48,7.62,2.5
8092,2021-11-25,0.0,2.0,40.1,44.6,30.56,0.9,Sacajawea,2021,11,45.0,450.0,0.0,5.08,2.286,4.500000000000001
8093,2021-11-26,0.1,1.0,41.72,45.32,37.22,0.9,Sacajawea,2021,11,,,0.254,2.54,2.286,5.3999999999999995
9920,2021-11-26,0.0,11.0,37.58,41.9,33.62,3.1,Brackett,2021,11,28.18181818181818,281.8181818181818,0.0,27.94,7.8740000000000006,3.099999999999999
9921,2021-11-27,0.2,11.0,34.7,40.64,29.84,3.0,Brackett,2021,11,27.27272727272727,272.7272727272727,0.508,27.94,7.62,1.5000000000000016
8094,2021-11-27,0.0,1.0,38.66,44.42,32.72,0.9,Sacajawea,2021,11,,,0.0,2.54,2.286,3.699999999999998
9922,2021-11-28,0.0,12.0,43.88,48.92,39.02,3.2,Brackett,2021,11,26.666666666666668,266.6666666666667,0.0,30.48,8.128,6.600000000000001
8095,2021-11-28,0.0,1.0,48.2,52.34,43.88,0.9,Sacajawea,2021,11,,,0.0,2.54,2.286,9.000000000000002
8096,2021-11-29,0.1,1.0,40.82,46.94,33.08,0.5,Sacajawea,2021,11,50.0,500.0,0.254,2.54,1.27,4.9
9923,2021-11-29,0.1,11.0,37.22,43.16,29.48,3.1,Brackett,2021,11,28.18181818181818,281.8181818181818,0.254,27.94,7.8740000000000006,2.8999999999999995
8097,2021-11-30,0.0,1.0,40.28,45.14,33.44,0.5,Sacajawea,2021,11,50.0,500.0,0.0,2.54,1.27,4.6000000000000005
9924,2021-11-30,0.0,12.0,36.68,41.36,30.2,3.2,Brackett,2021,11,26.666666666666668,266.6666666666667,0.0,30.48,8.128,2.5999999999999996
8098,2021-12-01,0.0,1.0,50.0,53.78,44.96,0.4,Sacajawea,2021,12,40.0,400.0,0.0,2.54,1.016,10.0
9925,2021-12-01,0.0,12.0,45.5,49.64,40.64,3.2,Brackett,2021,12,26.666666666666668,266.6666666666667,0.0,30.48,8.128,7.5
8099,2021-12-02,0.0,1.0,48.74,51.62,41.36,0.3,Sacajawea,2021,12,30.0,300.0,0.0,2.54,0.762,9.300000000000002
9926,2021-12-02,0.0,9.0,44.42,47.12,38.66,2.9,Brackett,2021,12,32.22222222222222,322.22222222222223,0.0,22.86,7.366,6.900000000000001
8100,2021-12-03,0.0,1.0,39.2,44.6,29.3,0.2,Sacajawea,2021,12,20.0,200.0,0.0,2.54,0.508,4.000000000000002
9927,2021-12-03,0.0,7.0,36.68,43.7,29.66,2.6,Brackett,2021,12,37.142857142857146,371.42857142857144,0.0,17.78,6.604,2.5999999999999996
8101,2021-12-04,0.0,1.0,41.36,47.12,28.4,0.2,Sacajawea,2021,12,20.0,200.0,0.0,2.54,0.508,5.199999999999999
9928,2021-12-04,0.0,7.0,38.3,42.8,31.1,2.5,Brackett,2021,12,35.714285714285715,357.14285714285717,0.0,17.78,6.35,3.4999999999999982
8102,2021-12-05,0.1,1.0,23.18,37.22,14.36,0.1,Sacajawea,2021,12,10.0,100.0,0.254,2.54,0.254,-4.9
9929,2021-12-05,0.1,7.0,19.76,33.26,11.84,2.5,Brackett,2021,12,35.714285714285715,357.14285714285717,0.254,17.78,6.35,-6.799999999999999
8103,2021-12-06,0.4,1.0,28.58,33.44,19.04,0.2,Sacajawea,2021,12,20.0,200.0,1.016,2.54,0.508,-1.900000000000001
9930,2021-12-06,0.4,7.0,25.34,29.84,15.26,2.5,Brackett,2021,12,35.714285714285715,357.14285714285717,1.016,17.78,6.35,-3.6999999999999997
8104,2021-12-07,0.1,1.0,33.62,36.5,29.48,0.6,Sacajawea,2021,12,,,0.254,2.54,1.524,0.8999999999999986
9931,2021-12-07,0.2,10.0,29.84,32.36,26.78,2.9,Brackett,2021,12,28.999999999999996,289.99999999999994,0.508,25.4,7.366,-1.2000000000000002
8105,2021-12-08,0.1,2.0,34.52,38.84,25.7,0.7,Sacajawea,2021,12,35.0,350.0,0.254,5.08,1.7779999999999998,1.4000000000000017
9932,2021-12-08,0.2,10.0,30.74,36.32,21.56,3.1,Brackett,2021,12,31.0,310.0,0.508,25.4,7.8740000000000006,-0.7000000000000008
8106,2021-12-09,0.0,1.0,20.84,26.24,12.2,0.8,Sacajawea,2021,12,,,0.0,2.54,2.032,-6.199999999999999
9933,2021-12-09,0.0,11.0,17.96,24.08,11.84,3.2,Brackett,2021,12,29.090909090909093,290.90909090909093,0.0,27.94,8.128,-7.799999999999999
8107,2021-12-10,0.2,2.0,18.68,22.1,8.06,0.8,Sacajawea,2021,12,40.0,400.0,0.508,5.08,2.032,-7.3999999999999995
9934,2021-12-10,0.2,10.0,14.9,17.6,10.58,3.2,Brackett,2021,12,32.0,320.0,0.508,25.4,8.128,-9.5
8108,2021-12-11,0.1,2.0,28.22,32.0,22.1,1.0,Sacajawea,2021,12,50.0,500.0,0.254,5.08,2.54,-2.1000000000000005
9935,2021-12-11,0.1,12.0,24.08,27.68,17.24,3.3,Brackett,2021,12,27.499999999999996,274.99999999999994,0.254,30.48,8.382,-4.400000000000001
8109,2021-12-12,0.0,2.0,33.08,37.58,30.02,1.0,Sacajawea,2021,12,50.0,500.0,0.0,5.08,2.54,0.5999999999999991
9936,2021-12-12,0.0,12.0,29.12,32.72,26.24,3.4,Brackett,2021,12,28.333333333333332,283.3333333333333,0.0,30.48,8.636,-1.5999999999999994
8110,2021-12-13,0.0,2.0,34.16,40.64,29.48,1.0,Sacajawea,2021,12,50.0,500.0,0.0,5.08,2.54,1.1999999999999982
9937,2021-12-13,0.0,11.0,32.36,36.14,28.4,3.4,Brackett,2021,12,30.909090909090907,309.09090909090907,0.0,27.94,8.636,0.19999999999999968
9938,2021-12-14,0.5,12.0,32.18,37.76,23.0,3.4,Brackett,2021,12,28.333333333333332,283.3333333333333,1.27,30.48,8.636,0.09999999999999984
8111,2021-12-14,0.4,1.0,35.24,40.64,25.52,1.0,Sacajawea,2021,12,,,1.016,2.54,2.54,1.8000000000000012
8112,2021-12-15,0.0,5.0,17.96,25.7,15.08,1.4,Sacajawea,2021,12,27.999999999999996,279.99999999999994,0.0,12.7,3.5559999999999996,-7.799999999999999
9939,2021-12-15,0.1,16.0,14.36,23.0,11.12,3.9,Brackett,2021,12,24.375,243.75,0.254,40.64,9.906,-9.8
8113,2021-12-16,0.2,7.0,21.74,24.8,16.52,1.4,Sacajawea,2021,12,20.0,200.0,0.508,17.78,3.5559999999999996,-5.700000000000001
9940,2021-12-16,0.2,18.0,17.96,24.62,12.2,4.0,Brackett,2021,12,22.22222222222222,222.22222222222223,0.508,45.72,10.16,-7.799999999999999
9941,2021-12-17,0.1,14.0,11.12,18.32,5.36,4.1,Brackett,2021,12,29.28571428571428,292.85714285714283,0.254,35.56,10.414,-11.600000000000001
8114,2021-12-17,0.0,6.0,14.36,22.46,4.28,1.6,Sacajawea,2021,12,26.666666666666668,266.6666666666667,0.0,15.24,4.064,-9.8
8115,2021-12-18,0.4,7.0,29.84,37.4,12.38,1.6,Sacajawea,2021,12,22.857142857142858,228.57142857142858,1.016,17.78,4.064,-1.2000000000000002
9942,2021-12-18,0.1,18.0,26.78,32.9,15.44,4.2,Brackett,2021,12,23.333333333333332,233.33333333333331,0.254,45.72,10.668000000000001,-2.8999999999999995
8116,2021-12-19,0.3,6.0,32.0,37.22,13.28,1.8,Sacajawea,2021,12,30.0,300.0,0.762,15.24,4.572,0.0
9943,2021-12-19,0.4,17.0,28.4,32.36,12.38,4.3,Brackett,2021,12,25.294117647058822,252.94117647058823,1.016,43.18,10.921999999999999,-2.000000000000001
8117,2021-12-20,0.4,10.0,25.7,34.52,12.38,2.1,Sacajawea,2021,12,21.000000000000004,210.00000000000003,1.016,25.4,5.3340000000000005,-3.5000000000000004
9944,2021-12-20,0.4,20.0,25.16,30.56,11.3,4.7,Brackett,2021,12,23.5,235.0,1.016,50.8,11.938,-3.8000000000000003
8118,2021-12-21,0.0,10.0,36.5,39.56,32.36,2.2,Sacajawea,2021,12,22.000000000000004,220.00000000000003,0.0,25.4,5.588000000000001,2.5
9945,2021-12-21,0.0,22.0,32.18,35.06,28.4,5.1,Brackett,2021,12,23.18181818181818,231.8181818181818,0.0,55.88,12.953999999999999,0.09999999999999984
8119,2021-12-22,0.0,9.0,35.6,39.92,33.08,2.2,Sacajawea,2021,12,24.444444444444446,244.44444444444446,0.0,22.86,5.588000000000001,2.000000000000001
9946,2021-12-22,0.0,21.0,31.64,35.6,29.12,5.0,Brackett,2021,12,23.809523809523807,238.09523809523807,0.0,53.34,12.7,-0.19999999999999968
9947,2021-12-23,0.3,20.0,29.84,32.54,20.84,5.0,Brackett,2021,12,25.0,250.0,0.762,50.8,12.7,-1.2000000000000002
8120,2021-12-23,0.2,8.0,33.8,36.5,23.72,2.2,Sacajawea,2021,12,27.500000000000004,275.00000000000006,0.508,20.32,5.588000000000001,0.9999999999999984
8121,2021-12-24,0.0,9.0,21.02,29.3,14.72,2.3,Sacajawea,2021,12,25.555555555555554,255.55555555555554,0.0,22.86,5.842,-6.1000000000000005
9948,2021-12-24,0.1,20.0,19.22,25.7,14.54,5.3,Brackett,2021,12,26.5,265.0,0.254,50.8,13.462,-7.1000000000000005
9949,2021-12-25,0.1,21.0,19.76,22.82,16.52,5.3,Brackett,2021,12,25.238095238095237,252.38095238095238,0.254,53.34,13.462,-6.799999999999999
8122,2021-12-25,0.0,9.0,21.74,26.42,13.64,2.3,Sacajawea,2021,12,25.555555555555554,255.55555555555554,0.0,22.86,5.842,-5.700000000000001
8123,2021-12-26,0.3,9.0,13.1,21.92,3.2,2.3,Sacajawea,2021,12,25.555555555555554,255.55555555555554,0.762,22.86,5.842,-10.5
9950,2021-12-26,0.2,21.0,15.26,22.82,4.1,5.4,Brackett,2021,12,25.71428571428572,257.14285714285717,0.508,53.34,13.716000000000001,-9.300000000000002
8124,2021-12-27,0.1,13.0,10.76,16.34,1.4,2.6,Sacajawea,2021,12,20.0,200.0,0.254,33.02,6.604,-11.800000000000002
9951,2021-12-27,0.1,25.0,9.14,14.36,3.74,5.6,Brackett,2021,12,22.4,224.0,0.254,63.5,14.223999999999998,-12.7
9952,2021-12-28,0.3,24.0,4.64,6.62,0.32,5.7,Brackett,2021,12,23.75,237.5,0.762,60.96,14.478000000000002,-15.200000000000001
8125,2021-12-28,0.2,10.0,8.42,10.4,4.64,2.7,Sacajawea,2021,12,27.0,270.0,0.508,25.4,6.8580000000000005,-13.1
9953,2021-12-29,0.2,24.0,6.08,10.04,-3.28,6.0,Brackett,2021,12,25.0,250.0,0.508,60.96,15.24,-14.400000000000002
8126,2021-12-29,0.2,12.0,8.06,12.92,-2.56,2.8,Sacajawea,2021,12,23.333333333333332,233.33333333333331,0.508,30.48,7.111999999999999,-13.299999999999999
8127,2021-12-30,0.2,12.0,15.62,18.5,6.08,2.8,Sacajawea,2021,12,23.333333333333332,233.33333333333331,0.508,30.48,7.111999999999999,-9.100000000000001
9954,2021-12-30,0.2,26.0,11.84,14.36,3.56,6.2,Brackett,2021,12,23.846153846153847,238.46153846153845,0.508,66.04,15.748000000000001,-11.2
8128,2021-12-31,0.1,13.0,-4.18,6.08,-16.78,3.0,Sacajawea,2021,12,23.076923076923077,230.76923076923077,0.254,33.02,7.62,-20.1
9955,2021-12-31,0.2,27.0,-3.28,3.56,-13.18,6.4,Brackett,2021,12,23.703703703703706,237.03703703703707,0.508,68.58,16.256,-19.6
8129,2022-01-01,0.0,14.0,11.12,22.64,-3.28,3.1,Sacajawea,2022,1,22.142857142857146,221.42857142857144,0.0,35.56,7.8740000000000006,-11.600000000000001
9956,2022-01-01,0.2,27.0,8.06,19.76,-3.1,6.6,Brackett,2022,1,24.444444444444443,244.44444444444443,0.508,68.58,16.764,-13.299999999999999
8130,2022-01-02,0.2,13.0,28.76,34.7,22.64,2.9,Sacajawea,2022,1,22.307692307692307,223.07692307692307,0.508,33.02,7.366,-1.7999999999999992
9957,2022-01-02,0.0,28.0,25.52,32.0,19.22,6.8,Brackett,2022,1,24.285714285714285,242.85714285714283,0.0,71.12,17.272,-3.6000000000000005
